software	0.00017097799174265767
printer	0.0002487054866730369
hard	0.00018130297850163255
drive	0.00020745498657107642
game	0.00023756942010558753
75	0.00033569591971441715
shipping	0.00016793700386774288
selling	0.0001306631810580731
excellent	0.00021743641840172418
condition	0.0001570374132901341
send	0.00013834925053207744
want	0.00013363279880939296
pc	0.00017454079844492142
ca	0.0004131642088792826
5	0.0003009212654670775
wolverine	0.0008611891478827548
16	0.00015442012306863187
internet	0.0001592794975707916
original	0.0001642023933082737
100	0.00013083533281177281
need	0.0001385821617282594
appears	0.001153908611941425
back	0.00013332977658987052
get	0.00015607758413913598
package	0.0002071118021433327
c	0.00018627602258279021
30	0.0001851644009646491
one	0.00017626118265898428
sell	0.00013024639260174754
disks	0.00024435711782289
power	0.00017925692607967058
d	0.00015672982576410286
interested	0.00012592965501837533
etc	0.0001553338516074995
like	0.00015242285803234595
com	0.0001640943417224161
dos	0.0006176804922745276
know	0.00013318285672585966
brand	0.00012274420038788688
6	0.00021802256908424168
sale	0.0001367048171728273
computer	0.0001613344569373766
card	0.00017992389905055524
email	0.00013575395434604998
15	0.0003155218860777334
following	0.00012353609845490551
please	0.00013125382326275553
two	0.00012697675902195195
70	0.00027221496053765235
us	0.00016022123681539623
use	0.00016197915007199148
would	0.00016467880257319133
included	0.00017277776007679088
old	0.00015197455550872144
0	0.0002786872043546315
car	0.0002264333535381381
9	0.00017438606369452698
disk	0.00019108844660666822
also	0.00013705928083014663
good	0.00024682537153827275
case	0.0001723542851746419
contact	0.00012064072114736865
monitor	0.00013541456946018486
e	0.00014056190689580594
thanks	0.00011878471005279375
m	0.00021004613362994015
asking	0.0001696924429325625
w	0.00022515907726425083
trade	0.0001750511516567487
well	0.00013477495948297752
book	0.00017383128300408842
includes	0.00015246992633642184
art	0.0008314929703695562
60	0.00020517359009118922
new	0.00021623084943742096
looking	0.00013602765183465092
cover	0.0005059348761507883
20	0.0003004554430747136
mail	0.00014886655220902075
games	0.0002128226055112555
time	0.00013671447760793244
manuals	0.00013332977658987052
price	0.00018897567508399006
offer	0.00016629859407391127
best	0.00016436488949165645
40	0.0003058074450295328
x	0.0003631418278756838
used	0.00014874842069674172
box	0.00015912668705185578
items	0.00015272319863930626
4	0.0002572032564779501
video	0.000173361468725699
8	0.00023756942010558753
list	0.00020170988499531014
edu	0.00016431884890636469
windows	0.00019533485653126085
12	0.0001742175747440975
3	0.0003330787477831717
manual	0.0001546442451630711
system	0.00017015107115670458
00	0.0008710878737204876
b	0.00016035935857127158
1st	0.0008530901903791552
phone	0.0001398594166750636
80	0.00023037034676905456
50	0.0004406529566474607
1	0.0005981658613372829
call	0.00013594250150486396
7	0.0002840503936045068
make	0.00013812175587534157
cd	0.0002985669739164816
address	0.0001401659578622966
10	0.00032100153788076403
25	0.000256081322970958
45	0.00024775096668154127
offers	0.00013858216172825936
never	0.00013477495948297752
ii	0.00016268340724621752
2	0.000429887522095825
o	0.00033972427075099006
great	0.00015518647603671442
ll	0.0001374176057473496
