software	0.00015601103204207728
years	9.858747991250891e-05
available	0.0001471736542234583
high	8.76333154777857e-05
writes	7.384752118523284e-05
5	0.00014878588517739286
cost	0.00010770931138724206
using	8.421603547231223e-05
part	9.579914714730665e-05
satellite	0.0002622307465697086
people	0.00011731100413491857
moon	0.0001525813550497108
think	8.407174757601471e-05
sci	0.00015129736047706245
need	7.948137915427074e-05
mars	0.00020040145916760903
get	9.589504218949612e-05
work	9.3480154866185e-05
earth	0.00013604891167357062
c	0.00041622066991078664
shuttle	0.00016520142975435343
orbit	0.0001419577296963817
one	0.00011261176744803189
program	0.000124279974677587
power	0.00012242504968239913
d	9.785824777762755e-05
anyone	7.573310956915457e-05
small	9.791755580658369e-05
like	0.00010266606603800664
com	8.906731518560401e-05
know	7.72661684673156e-05
henry	0.0001414220401503576
space	0.00026769726429646905
6	0.0001422049710253159
see	9.005032063503124e-05
many	8.683664897344219e-05
said	0.00011331409455897639
two	9.456085029816402e-05
large	8.626492359973685e-05
something	7.101712838719257e-05
us	0.00012875853232362618
u	8.573745088517076e-05
use	9.183520252724349e-05
would	0.00013856214918690646
even	8.568777201454684e-05
go	8.209319428244278e-05
rocket	0.00015865528682245148
0	0.0002574370904035731
technology	0.00013981497151228537
also	0.00011107522736809338
good	8.834359645756184e-05
flight	0.00012583347436105684
launch	0.00019738584213499112
e	0.00010733270540337058
m	0.00011157732533208777
national	0.00012202033877435815
well	8.107788824204485e-05
new	0.00010849030576363128
commercial	0.00014543401292058052
systems	0.00011081631075418174
satellites	0.0001846445338067007
time	0.00011902197574891985
project	0.00011564942088053235
dc	0.00016032116733408723
information	0.00013911937463908993
lunar	0.0002003318994802895
things	7.587619506631628e-05
development	0.0001265814556901349
used	8.86530486033454e-05
since	8.010817644880607e-05
4	0.00015492435199534818
8	0.00013105888238727358
way	7.78149390999306e-05
might	7.656534154244199e-05
edu	9.95652069860214e-05
3	0.000173750644209442
000	0.00017014520342764888
long	8.265790768650833e-05
system	0.00014521844867218045
spacecraft	0.0001617782428992727
mission	0.00018641996201638052
solar	0.0001499930728867429
1993	0.00012535135376963514
nasa	0.00019583511161316738
science	0.00011340547689329813
1	0.00018288034248442392
first	0.00011277256961484745
center	0.00016612935390575406
could	9.468950451625676e-05
data	0.00020153509407176272
make	7.742031209423452e-05
research	0.00012518055420423618
10	0.00013726444964390206
re	8.240302668840008e-05
may	0.00010212571832201715
gov	0.00010584283557706584
2	0.00016674229935909589
o	0.0001453443771653136
much	9.443320910541058e-05
year	0.00011993017556387145
station	0.0001446361774265021
