software	0.0001381364052186706
run	0.00014954077765607862
problems	0.00013221430609164882
hard	0.00024634495256387827
drive	0.000397871023559768
bit	0.0002328639355037599
controller	0.00025795320391711307
high	0.00017273554249566341
scsi	0.0007050191696553746
writes	9.470406756564732e-05
want	0.0001128624258196874
pc	0.00016886820656653178
ca	0.00013713299307422503
5	0.00021710190034367338
os	0.00026452526006786757
using	0.00014420719668845769
16	0.00022286757503634476
advance	9.605312835718077e-05
people	0.00013147271943889118
think	0.00010828489392141551
need	0.000124869066864335
back	0.00010902746882930742
get	0.00014746277923895914
drivers	0.00021251754649026245
work	0.0001454947609446046
rom	0.00029296204148940134
another	0.00010216560016172863
info	0.00011550388684950988
c	0.00022388633472941315
one	0.0001667002042638872
pin	0.00025834979351241724
motherboard	0.00014905145657397736
program	0.00016475779655710868
however	0.00013327371559558834
d	0.00015178050368854515
right	0.0001144633112923071
anyone	0.00010438894920983419
board	0.0001588524205046287
etc	0.0001337882859260732
like	0.00013731767015602486
com	0.0001654328206211624
dos	0.00018061418600019883
set	0.0001279146538610261
know	0.00012799079353594336
6	0.00016822638174778464
computer	0.00012460451375657157
adaptec	0.0003394877755374108
see	0.00012140048167365903
card	0.00020797997175780474
thing	0.0001150109826382033
please	0.00011520657954745195
driver	0.0001971616845226342
two	0.00014965924925651914
something	0.00010343631658165064
master	0.00040136485777821963
floppy	0.0002218827265050876
slave	0.0004058244673090888
use	0.00015949185358580972
speed	0.0001797102110952929
would	0.0001347672246035811
hi	9.365180014825125e-05
mode	0.0001714304138306972
hardware	0.00011881198526270681
ve	0.00015368500537148923
mb	0.00022744008607432446
even	0.00010535827516678266
gateway	0.00015733502424906208
switch	0.00014745177044618284
help	0.00011446331129230708
port	0.0002037337406733887
really	0.00011428694255379814
0	0.0002531380340640851
disk	0.00029404651229343403
also	0.0001350045430708557
bios	0.00028251626378055796
good	0.00012349687931637529
jumper	0.0003612283720003977
vlb	0.00018921486152401784
monitor	0.00016569164641613683
e	0.0001368757079089826
read	0.00013801317916584395
thanks	9.639282844527325e-05
m	0.00015264027167020172
well	0.000116175650816818
faster	0.00015681231652730444
standard	0.0001258446064492126
machine	0.00012532814431604213
new	0.00012040945733346589
mail	0.00010759994059586313
tape	0.00036609340057952756
systems	0.00017065439138125782
interface	0.0002475083289632354
time	0.0001643497277111468
memory	0.00017307801040056562
support	0.00014757253356694136
uses	0.000127560210546756
hd	0.00015741472790876273
problem	0.00014750158523349572
running	0.00015920806025202712
used	0.0001189062181657572
since	0.00010466965898922198
boot	0.00018262101028908992
transfer	0.00022112230590559326
4	0.00021417759512165288
video	0.00015552888238906011
ide	0.000322460175510456
8	0.00027356183727515493
way	0.00011067940017520603
chip	0.000214973450340304
edu	0.00018778884278431725
windows	0.00017941713291559714
3	0.00022615175443207338
sys	0.00034939325439924503
system	0.00019284877267370157
ibm	0.00017975103576841774
486	0.00011862561352111825
17	0.00020716913366128307
b	0.00021008376790013116
dma	0.00030977133895190796
32	0.00015963375025270098
1	0.0003302458215754123
sec	0.0002622250404151035
local	0.0001643684655663185
bus	0.00023988004950253829
first	0.00011630949373250559
could	0.00011749044018598794
7	0.0001707768120350464
data	0.0002478170711615264
fast	0.00015608633358041874
drives	0.00029266187546328514
make	0.00010604689134434333
ram	0.00016054594311128785
someone	0.00010257101920998947
10	0.0001649086046088772
re	0.00012063621714012026
buy	0.00011526375402861693
better	0.00012235154535497343
may	0.00015261774838974278
got	0.0001131625918458036
isa	0.00020421295310104788
2	0.0002831537995092667
o	0.000249073936564498
much	0.00013267338354335594
cards	0.00015218417524090827
eisa	0.00018730360029650252
